"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1308342233595289602","x1327262806870265856",2020-11-13 14:51:27,"ecology_africa","📰 NEWS: The UK and Overseas Territories are now helping to protect over 4 million square kilometres of ocean. 

🔗 Find out more: https://t.co/rn5Ja1qiG2

#TogetherForOurPlanet | #COP26Action https://t.co/vrnFspL4OR","Twitter Web App",140,,,,FALSE,TRUE,0,64,,,,,,,,,,,,,,,,"x14353202","FCDOGovUK","en",,,,,,,,,,,,,,,,"x1327190297168793605","📰 NEWS: The UK and Overseas Territories are now helping to protect over 4 million square kilometres of ocean. 

🔗 Find out more: https://t.co/rn5Ja1qiG2

#TogetherForOurPlanet | #COP26Action https://t.co/vrnFspL4OR",2020-11-13 10:03:19,"Twitter Media Studio",134,64,"x14353202","FCDOGovUK","Foreign, Commonwealth & Development Office",1004277,2975,40103,"London","We lead the UK’s work internationally, promoting the UK overseas, defending our security, projecting our values, reducing poverty and tackling global challenges",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ecology_africa/status/1327262806870265856","Ecology africa foundation","","Climate Change, Nature Conservation ,Youth Life Orientation",,FALSE,189,3044,1,6473,1326,2020-09-22 09:48:18,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1308342785490157568/Nofojtmc_normal.jpg"
"x1308342233595289602","x1328610439291428864",2020-11-17 08:06:27,"ecology_africa","Today is Day 7 of the #RaceToZero Dialogues!

Theme of the day: Regenerative Resilient Food Systems 🌱

Learn more and register:
👉 https://t.co/amcqDl1McR

#COP26Action | #COP26 https://t.co/W2resQNBuk","Twitter Web App",139,,,,FALSE,TRUE,0,56,,,"RaceToZero",,,,,,,,,,,,,"x1195025771368239106","COP26","en",,,,,,,,,,,,,,,,"x1328608814564708352","Today is Day 7 of the #RaceToZero Dialogues!

Theme of the day: Regenerative Resilient Food Systems 🌱

Learn more and register:
👉 https://t.co/amcqDl1McR

#COP26Action | #COP26 https://t.co/W2resQNBuk",2020-11-17 08:00:00,"Twitter Media Studio",95,56,"x1195025771368239106","COP26","COP26",37352,360,2016,"Glasgow, Scotland ","The official Twitter account for #COP26, the UN Climate Change Conference in Glasgow. 🌍 💪 💚 🇬🇧

#TogetherForOurPlanet

Our President: @AlokSharma_RDG",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ecology_africa/status/1328610439291428864","Ecology africa foundation","","Climate Change, Nature Conservation ,Youth Life Orientation",,FALSE,189,3044,1,6473,1326,2020-09-22 09:48:18,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1308342785490157568/Nofojtmc_normal.jpg"
"x1308342233595289602","x1328240569882202112",2020-11-16 07:36:44,"ecology_africa","Early start for #LCAW2020 this morning? 💤

☕ Don't miss your 'COP of Coffee'!

Every day at 10am this week, #COP26 is hosting a series of explainer sessions to discuss how we are pushing for 🌍 climate action.

Join us today:
👉 https://t.co/MdpLhoPXtv

#COP26Action https://t.co/zf5gsCKAxl","Twitter Web App",139,,,,FALSE,TRUE,0,39,,,"LCAW2020 COP26",,,,,,,,,,,,,"x1195025771368239106","COP26","en",,,,,,,,,,,,,,,,"x1328238877237194753","Early start for #LCAW2020 this morning? 💤

☕ Don't miss your 'COP of Coffee'!

Every day at 10am this week, #COP26 is hosting a series of explainer sessions to discuss how we are pushing for 🌍 climate action.

Join us today:
👉 https://t.co/MdpLhoPXtv

#COP26Action https://t.co/zf5gsCKAxl",2020-11-16 07:30:00,"Twitter Media Studio",73,39,"x1195025771368239106","COP26","COP26",37352,360,2016,"Glasgow, Scotland ","The official Twitter account for #COP26, the UN Climate Change Conference in Glasgow. 🌍 💪 💚 🇬🇧

#TogetherForOurPlanet

Our President: @AlokSharma_RDG",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ecology_africa/status/1328240569882202112","Ecology africa foundation","","Climate Change, Nature Conservation ,Youth Life Orientation",,FALSE,189,3044,1,6473,1326,2020-09-22 09:48:18,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1308342785490157568/Nofojtmc_normal.jpg"
"x1308342233595289602","x1328307135566983168",2020-11-16 12:01:14,"ecology_africa","The #RaceToZero Dialogues return for Day 6!

Today's theme: Energy ⚡️

Learn more and register:
👉 https://t.co/amcqDljnBr

#COP26Action | #COP26 https://t.co/0KyPxusaDi","Twitter Web App",140,,,,FALSE,TRUE,0,18,,,"RaceToZero",,"bit.ly/3eSur7z","https://t.co/amcqDljnBr","https://bit.ly/3eSur7z",,,,,,,,,"x1195025771368239106","COP26","en",,,,,,,,,,,,,,,,"x1328306829856808961","The #RaceToZero Dialogues return for Day 6!

Today's theme: Energy ⚡️

Learn more and register:
👉 https://t.co/amcqDljnBr

#COP26Action | #COP26 https://t.co/0KyPxusaDi",2020-11-16 12:00:01,"Twitter Media Studio",39,18,"x1195025771368239106","COP26","COP26",37352,360,2016,"Glasgow, Scotland ","The official Twitter account for #COP26, the UN Climate Change Conference in Glasgow. 🌍 💪 💚 🇬🇧

#TogetherForOurPlanet

Our President: @AlokSharma_RDG",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ecology_africa/status/1328307135566983168","Ecology africa foundation","","Climate Change, Nature Conservation ,Youth Life Orientation",,FALSE,189,3044,1,6473,1326,2020-09-22 09:48:18,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1308342785490157568/Nofojtmc_normal.jpg"
"x1308342233595289602","x1328011991550750720",2020-11-15 16:28:26,"ecology_africa","The UK and Overseas Territories are helping to protect over 4 million square kilometres of ocean. 

Watch the video to find out more ⤵️

#TogetherForOurPlanet | #COP26Action https://t.co/cl3LftUEwj","Twitter Web App",139,,,,FALSE,TRUE,0,41,,,,,,,,,,,,,,,,"x14353202","FCDOGovUK","en",,,,,,,,,,,,,,,,"x1327929338973458433","The UK and Overseas Territories are helping to protect over 4 million square kilometres of ocean. 

Watch the video to find out more ⤵️

#TogetherForOurPlanet | #COP26Action https://t.co/cl3LftUEwj",2020-11-15 11:00:00,"Twitter Media Studio",102,41,"x14353202","FCDOGovUK","Foreign, Commonwealth & Development Office",1004277,2975,40103,"London","We lead the UK’s work internationally, promoting the UK overseas, defending our security, projecting our values, reducing poverty and tackling global challenges",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ecology_africa/status/1328011991550750720","Ecology africa foundation","","Climate Change, Nature Conservation ,Youth Life Orientation",,FALSE,189,3044,1,6473,1326,2020-09-22 09:48:18,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1308342785490157568/Nofojtmc_normal.jpg"
"x2153979933","x1327554569220599808",2020-11-14 10:10:48,"angusproud","#LCAW2020 week kicks off today! 🎉

🗓️ 14-20 November

There are a number of events dedicated to making sure #COP26 is a success

Join the conversation and register:
👉 https://t.co/RGSXZqFJbi

@london_climate | #COP26Action https://t.co/gtFu6IamtW","Twitter Web App",139,,,,FALSE,TRUE,0,37,,,"LCAW2020 COP26",,,,,,,,,,,,,"x1195025771368239106","COP26","en",,,,,,,,,,,,,,,,"x1327551851693162496","#LCAW2020 week kicks off today! 🎉

🗓️ 14-20 November

There are a number of events dedicated to making sure #COP26 is a success

Join the conversation and register:
👉 https://t.co/RGSXZqFJbi

@london_climate | #COP26Action https://t.co/gtFu6IamtW",2020-11-14 10:00:00,"Twitter Media Studio",74,37,"x1195025771368239106","COP26","COP26",37352,360,2016,"Glasgow, Scotland ","The official Twitter account for #COP26, the UN Climate Change Conference in Glasgow. 🌍 💪 💚 🇬🇧

#TogetherForOurPlanet

Our President: @AlokSharma_RDG",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/angusproud/status/1327554569220599808","Angus Proud","Burnley","Geographer; hooked on places, stories, people, Burnley FC, Hans Rosling, Bob Marley, Manu Chao, ...",,FALSE,195,160,4,20636,4966,2013-10-26 08:12:59,FALSE,,,,"https://pbs.twimg.com/profile_banners/2153979933/1435127531","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/584093026869448704/IxeATIbI_normal.jpg"
"x2153979933","x1328610304041885696",2020-11-17 08:05:55,"angusproud","Today is Day 7 of the #RaceToZero Dialogues!

Theme of the day: Regenerative Resilient Food Systems 🌱

Learn more and register:
👉 https://t.co/amcqDl1McR

#COP26Action | #COP26 https://t.co/W2resQNBuk","Twitter Web App",139,,,,FALSE,TRUE,0,56,,,"RaceToZero",,,,,,,,,,,,,"x1195025771368239106","COP26","en",,,,,,,,,,,,,,,,"x1328608814564708352","Today is Day 7 of the #RaceToZero Dialogues!

Theme of the day: Regenerative Resilient Food Systems 🌱

Learn more and register:
👉 https://t.co/amcqDl1McR

#COP26Action | #COP26 https://t.co/W2resQNBuk",2020-11-17 08:00:00,"Twitter Media Studio",95,56,"x1195025771368239106","COP26","COP26",37352,360,2016,"Glasgow, Scotland ","The official Twitter account for #COP26, the UN Climate Change Conference in Glasgow. 🌍 💪 💚 🇬🇧

#TogetherForOurPlanet

Our President: @AlokSharma_RDG",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/angusproud/status/1328610304041885696","Angus Proud","Burnley","Geographer; hooked on places, stories, people, Burnley FC, Hans Rosling, Bob Marley, Manu Chao, ...",,FALSE,195,160,4,20636,4966,2013-10-26 08:12:59,FALSE,,,,"https://pbs.twimg.com/profile_banners/2153979933/1435127531","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/584093026869448704/IxeATIbI_normal.jpg"
"x840898206149959681","x1328609953477763073",2020-11-17 08:04:31,"TheresaLily_","Today is Day 7 of the #RaceToZero Dialogues!

Theme of the day: Regenerative Resilient Food Systems 🌱

Learn more and register:
👉 https://t.co/amcqDl1McR

#COP26Action | #COP26 https://t.co/W2resQNBuk","Twitter Web App",139,,,,FALSE,TRUE,0,56,,,"RaceToZero",,,,,,,,,,,,,"x1195025771368239106","COP26","en",,,,,,,,,,,,,,,,"x1328608814564708352","Today is Day 7 of the #RaceToZero Dialogues!

Theme of the day: Regenerative Resilient Food Systems 🌱

Learn more and register:
👉 https://t.co/amcqDl1McR

#COP26Action | #COP26 https://t.co/W2resQNBuk",2020-11-17 08:00:00,"Twitter Media Studio",95,56,"x1195025771368239106","COP26","COP26",37352,360,2016,"Glasgow, Scotland ","The official Twitter account for #COP26, the UN Climate Change Conference in Glasgow. 🌍 💪 💚 🇬🇧

#TogetherForOurPlanet

Our President: @AlokSharma_RDG",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheresaLily_/status/1328609953477763073","Theresa Lily Schwarz","Espoo, Finland","Communications & Partnerships at United Nations (@UN) Technology Innovation Labs | #Sustainability, #Climate & #Tech Volunteer | My own views","https://t.co/CwCa8MK6i4",FALSE,457,1616,5,1087,2621,2017-03-12 12:12:10,FALSE,"https://t.co/CwCa8MK6i4","https://www.linkedin.com/in/TheresaSchwarz",,"https://pbs.twimg.com/profile_banners/840898206149959681/1489321842",,"http://pbs.twimg.com/profile_images/895842135941025796/IYiUisbM_normal.jpg"
"x748726252895342592","x1328592522294210561",2020-11-17 06:55:16,"richjamie200","The UK and Overseas Territories are helping to protect over 4 million square kilometres of ocean. 

Watch the video to find out more ⤵️

#TogetherForOurPlanet | #COP26Action https://t.co/cl3LftUEwj","Twitter for Android",139,,,,FALSE,TRUE,0,41,,,,,,,,,,,,,,,,"x14353202","FCDOGovUK","en",,,,,,,,,,,,,,,,"x1327929338973458433","The UK and Overseas Territories are helping to protect over 4 million square kilometres of ocean. 

Watch the video to find out more ⤵️

#TogetherForOurPlanet | #COP26Action https://t.co/cl3LftUEwj",2020-11-15 11:00:00,"Twitter Media Studio",102,41,"x14353202","FCDOGovUK","Foreign, Commonwealth & Development Office",1004277,2975,40103,"London","We lead the UK’s work internationally, promoting the UK overseas, defending our security, projecting our values, reducing poverty and tackling global challenges",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/richjamie200/status/1328592522294210561","Richie","","striking for climate crisis and to get people to become Vegan",,FALSE,312,462,1,24432,25227,2016-07-01 03:53:44,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1254644601325006855/-G4RWkgu_normal.jpg"
"x883552740458221568","x1328561850338869248",2020-11-17 04:53:23,"psr_india","Early start for #LCAW2020 this morning? 💤

☕ Don't miss your 'COP of Coffee'!

Every day at 10am this week, #COP26 is hosting a series of explainer sessions to discuss how we are pushing for 🌍 climate action.

Join us today:
👉 https://t.co/MdpLhoPXtv

#COP26Action https://t.co/zf5gsCKAxl","Twitter Web App",139,,,,FALSE,TRUE,0,39,,,"LCAW2020 COP26",,,,,,,,,,,,,"x1195025771368239106","COP26","en",,,,,,,,,,,,,,,,"x1328238877237194753","Early start for #LCAW2020 this morning? 💤

☕ Don't miss your 'COP of Coffee'!

Every day at 10am this week, #COP26 is hosting a series of explainer sessions to discuss how we are pushing for 🌍 climate action.

Join us today:
👉 https://t.co/MdpLhoPXtv

#COP26Action https://t.co/zf5gsCKAxl",2020-11-16 07:30:00,"Twitter Media Studio",73,39,"x1195025771368239106","COP26","COP26",37352,360,2016,"Glasgow, Scotland ","The official Twitter account for #COP26, the UN Climate Change Conference in Glasgow. 🌍 💪 💚 🇬🇧

#TogetherForOurPlanet

Our President: @AlokSharma_RDG",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/psr_india/status/1328561850338869248","PSR Programme","New Delhi, India","5-year @FCDOGovUK-supported TA  programme to support India's #energytransition. KPMG is the lead implementation partner. RT is not an endorsement.","https://t.co/wMQ0m5Mdbi",FALSE,303,189,2,280,143,2017-07-08 05:06:03,FALSE,"https://t.co/wMQ0m5Mdbi","https://www.psrindia.com",,"https://pbs.twimg.com/profile_banners/883552740458221568/1566467247",,"http://pbs.twimg.com/profile_images/890898058023649280/B8dkqCHQ_normal.jpg"
"x2791424236","x1328419182367608834",2020-11-16 19:26:28,"HL10PM","Early start for #LCAW2020 this morning? 💤

☕ Don't miss your 'COP of Coffee'!

Every day at 10am this week, #COP26 is hosting a series of explainer sessions to discuss how we are pushing for 🌍 climate action.

Join us today:
👉 https://t.co/MdpLhoPXtv

#COP26Action https://t.co/zf5gsCKAxl","Twitter for iPad",139,,,,FALSE,TRUE,0,39,,,"LCAW2020 COP26",,,,,,,,,,,,,"x1195025771368239106","COP26","en",,,,,,,,,,,,,,,,"x1328238877237194753","Early start for #LCAW2020 this morning? 💤

☕ Don't miss your 'COP of Coffee'!

Every day at 10am this week, #COP26 is hosting a series of explainer sessions to discuss how we are pushing for 🌍 climate action.

Join us today:
👉 https://t.co/MdpLhoPXtv

#COP26Action https://t.co/zf5gsCKAxl",2020-11-16 07:30:00,"Twitter Media Studio",73,39,"x1195025771368239106","COP26","COP26",37352,360,2016,"Glasgow, Scotland ","The official Twitter account for #COP26, the UN Climate Change Conference in Glasgow. 🌍 💪 💚 🇬🇧

#TogetherForOurPlanet

Our President: @AlokSharma_RDG",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/HL10PM/status/1328419182367608834","Paul Myles","England, United Kingdom","",,FALSE,2218,3559,709,237691,218610,2014-09-29 11:51:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/2791424236/1458571389","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/520227606936182784/x2vUCncT_normal.jpeg"
"x3131215173","x1328413281162317825",2020-11-16 19:03:01,"islamaryscott","A strong panel in .@COP26_Coalition suggested .@COP26 is gonna fail inevitably. Hrs later, .@COP26 names .@SSE as their sponsor :')

THIS SUMMIT NEEDS TO BE MORE THAN A #GREENWASHING EXERCISE FFS.!!

#COP26 
#ClimateAction 
#ClimateJusticeNow 
#Glasgow 
.@MockCOP26
#COP26Action https://t.co/tNLTfZwSOE","Twitter for Android",140,,,,FALSE,TRUE,0,3,,,,,,,,,,,,,,,,"x994692838620250113 x1265996456600776704 x1195025771368239106 x1195025771368239106 x67342845","thebohomonk COP26_Coalition COP26 COP26 SSE","en",,,,,,,,,,,,,,,,"x1328401336417718272","A strong panel in .@COP26_Coalition suggested .@COP26 is gonna fail inevitably. Hrs later, .@COP26 names .@SSE as their sponsor :')

THIS SUMMIT NEEDS TO BE MORE THAN A #GREENWASHING EXERCISE FFS.!!

#COP26 
#ClimateAction 
#ClimateJusticeNow 
#Glasgow 
.@MockCOP26
#COP26Action https://t.co/tNLTfZwSOE",2020-11-16 18:15:33,"Twitter for Android",5,3,"x994692838620250113","thebohomonk","Mahii ♻️ #FightClimateInjustice 📣",113,112,1721,"Blah'osphere","| एकं सत् विप्राः बहुधा वदन्ति |

60% water
             unfazed by slander

| Esoteric〡Sustainable . ..ist

#ChasingCoral         He / Them       @PollutersOut",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/islamaryscott/status/1328413281162317825","Isla Mary Scott","","guinea pig & cat lover climate activist member of Radical Allotment Front teeth all my own",,FALSE,229,474,4,7272,10556,2015-04-02 08:45:47,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/645274070645370880/XR_Hardt_normal.jpg"
"x4914920956","x1328412053086769152",2020-11-16 18:58:08,"Ggow_COP","A strong panel in .@COP26_Coalition suggested .@COP26 is gonna fail inevitably. Hrs later, .@COP26 names .@SSE as their sponsor :')

THIS SUMMIT NEEDS TO BE MORE THAN A #GREENWASHING EXERCISE FFS.!!

#COP26 
#ClimateAction 
#ClimateJusticeNow 
#Glasgow 
.@MockCOP26
#COP26Action https://t.co/tNLTfZwSOE","Twitter Web App",140,,,,FALSE,TRUE,0,3,,,,,,,,,,,,,,,,"x994692838620250113 x1265996456600776704 x1195025771368239106 x1195025771368239106 x67342845","thebohomonk COP26_Coalition COP26 COP26 SSE","en",,,,,,,,,,,,,,,,"x1328401336417718272","A strong panel in .@COP26_Coalition suggested .@COP26 is gonna fail inevitably. Hrs later, .@COP26 names .@SSE as their sponsor :')

THIS SUMMIT NEEDS TO BE MORE THAN A #GREENWASHING EXERCISE FFS.!!

#COP26 
#ClimateAction 
#ClimateJusticeNow 
#Glasgow 
.@MockCOP26
#COP26Action https://t.co/tNLTfZwSOE",2020-11-16 18:15:33,"Twitter for Android",5,3,"x994692838620250113","thebohomonk","Mahii ♻️ #FightClimateInjustice 📣",113,112,1721,"Blah'osphere","| एकं सत् विप्राः बहुधा वदन्ति |

60% water
             unfazed by slander

| Esoteric〡Sustainable . ..ist

#ChasingCoral         He / Them       @PollutersOut",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Ggow_COP/status/1328412053086769152","Glasgow Calls Out Polluters (GCOP)","Glasgow, Scotland","Campaigning to kick Big Polluters out of #COP26.
Taking action against Big Polluters.
Educating on Big Polluters.

We organise against Big Polluters, in short.","https://t.co/Zo8PB3C2sY",FALSE,697,701,7,1429,2340,2016-02-15 18:01:02,FALSE,"https://t.co/Zo8PB3C2sY","http://gcop.scot/",,"https://pbs.twimg.com/profile_banners/4914920956/1591219948","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1243606044896608261/9nDJRMPz_normal.jpg"
"x508749365","x1328408583554347008",2020-11-16 18:44:21,"RaywinTaroaniar","#Health  of our #Environment is directly linked to human health, so when we talk about #healthjustice we must also talk about #environmentjustice
~Global Gathering for climate justice~
#FromTheGroundUp  #COP26 #cop26countdown #COP26Action #COP26Collaboration #ClimateAction https://t.co/ozQCVoABUu","Twitter Web App",273,,,,FALSE,FALSE,0,0,,,"Health Environment healthjustice environmentjustice FromTheGroundUp COP26 cop26countdown COP26Action COP26Collaboration ClimateAction",,,,,"http://pbs.twimg.com/tweet_video_thumb/Em90j-mXIAIuYWW.jpg","https://t.co/ozQCVoABUu","https://twitter.com/RaywinTaroaniar/status/1328408583554347008/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/Em90j-mXIAIuYWW.jpg","https://t.co/ozQCVoABUu","https://twitter.com/RaywinTaroaniar/status/1328408583554347008/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RaywinTaroaniar/status/1328408583554347008","✳ 🎀 𝑅𝒶𝓎 𝒲𝒾𝓃 🎀 ✳","London","𝔖𝔱𝔬𝔯𝔦𝔢𝔰 𝔞𝔫𝔡 𝔑𝔢𝔴𝔰 𝔣𝔯𝔬𝔪 𝔱𝔥𝔢 𝔓𝔞𝔠𝔦𝔣𝔦𝔠 | #ClimateAction | #YouthDevelopment | 𝔟𝔬𝔬𝔨𝔰 | 𝔭𝔩𝔞𝔠𝔢𝔰 | 𝔭𝔬𝔢𝔱𝔯𝔶 |~𝔅𝔩𝔬𝔤~ | 🇸🇧",,FALSE,226,298,2,660,1382,2012-02-29 11:32:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/508749365/1600372623","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1305644709491224578/JcrpZp2T_normal.jpg"
"x126075164","x1325895749079543813",2020-11-09 20:19:15,"Eco1stArt","Sophia, the pleasure was all ours. Thank you for your determination re: calling on 🇨🇦 to take real #ClimateAction

We may be #MissingCOP26, but Canadians can come together to develop and refine our #COP26Action. #cdnpoli, join us: https://t.co/kd5US7Oa09
https://t.co/PwXCPv0a91","Eco Promotions",140,,,,FALSE,TRUE,0,3,,,"ClimateAction",,,,,,,,,,,,,"x1175821711","MasseyCollege","en",,,,,,,,,,,,,,,,"x1325895277073625091","Sophia, the pleasure was all ours. Thank you for your determination re: calling on 🇨🇦 to take real #ClimateAction

We may be #MissingCOP26, but Canadians can come together to develop and refine our #COP26Action. #cdnpoli, join us: https://t.co/kd5US7Oa09
https://t.co/PwXCPv0a91",2020-11-09 20:17:22,"Twitter Web App",6,3,"x1175821711","MasseyCollege","Massey College",1707,556,1884,"Toronto, Canada","An interdisciplinary college that provides a convivial and inclusive environment for the exchange of opinions and ideas.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Eco1stArt/status/1325895749079543813","Andrea","USA","Featuring the most stunning eco friendly items on the planet: fine art, furniture, jewelry & apparel.Connecting ecological & innovative artists worldwide.","http://t.co/d44vPHQlTN",FALSE,3037,584,65,154408,330,2010-03-24 19:23:21,FALSE,"http://t.co/d44vPHQlTN","http://Eco1stArt.com",,"https://pbs.twimg.com/profile_banners/126075164/1358485437","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1267083425/ArchDigestShopAd_normal.jpg"
"x126075164","x1328402115736252420",2020-11-16 18:18:39,"Eco1stArt","A strong panel in .@COP26_Coalition suggested .@COP26 is gonna fail inevitably. Hrs later, .@COP26 names .@SSE as their sponsor :')

THIS SUMMIT NEEDS TO BE MORE THAN A #GREENWASHING EXERCISE FFS.!!

#COP26 
#ClimateAction 
#ClimateJusticeNow 
#Glasgow 
.@MockCOP26
#COP26Action https://t.co/tNLTfZwSOE","Eco Promotions",140,,,,FALSE,TRUE,0,3,,,,,,,,,,,,,,,,"x994692838620250113 x1265996456600776704 x1195025771368239106 x1195025771368239106 x67342845","thebohomonk COP26_Coalition COP26 COP26 SSE","en",,,,,,,,,,,,,,,,"x1328401336417718272","A strong panel in .@COP26_Coalition suggested .@COP26 is gonna fail inevitably. Hrs later, .@COP26 names .@SSE as their sponsor :')

THIS SUMMIT NEEDS TO BE MORE THAN A #GREENWASHING EXERCISE FFS.!!

#COP26 
#ClimateAction 
#ClimateJusticeNow 
#Glasgow 
.@MockCOP26
#COP26Action https://t.co/tNLTfZwSOE",2020-11-16 18:15:33,"Twitter for Android",5,3,"x994692838620250113","thebohomonk","Mahii ♻️ #FightClimateInjustice 📣",113,112,1721,"Blah'osphere","| एकं सत् विप्राः बहुधा वदन्ति |

60% water
             unfazed by slander

| Esoteric〡Sustainable . ..ist

#ChasingCoral         He / Them       @PollutersOut",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Eco1stArt/status/1328402115736252420","Andrea","USA","Featuring the most stunning eco friendly items on the planet: fine art, furniture, jewelry & apparel.Connecting ecological & innovative artists worldwide.","http://t.co/d44vPHQlTN",FALSE,3037,584,65,154408,330,2010-03-24 19:23:21,FALSE,"http://t.co/d44vPHQlTN","http://Eco1stArt.com",,"https://pbs.twimg.com/profile_banners/126075164/1358485437","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1267083425/ArchDigestShopAd_normal.jpg"
"x994692838620250113","x1328401336417718272",2020-11-16 18:15:33,"thebohomonk","A strong panel in .@COP26_Coalition suggested .@COP26 is gonna fail inevitably. Hrs later, .@COP26 names .@SSE as their sponsor :')

THIS SUMMIT NEEDS TO BE MORE THAN A #GREENWASHING EXERCISE FFS.!!

#COP26 
#ClimateAction 
#ClimateJusticeNow 
#Glasgow 
.@MockCOP26
#COP26Action https://t.co/tNLTfZwSOE","Twitter for Android",278,,,,FALSE,FALSE,5,3,,,"GREENWASHING COP26 ClimateAction ClimateJusticeNow Glasgow COP26Action",,,,,"http://pbs.twimg.com/media/Em9t-SzVoAITuWJ.jpg","https://t.co/tNLTfZwSOE","https://twitter.com/thebohomonk/status/1328401336417718272/photo/1","photo","http://pbs.twimg.com/media/Em9t-SzVoAITuWJ.jpg","https://t.co/tNLTfZwSOE","https://twitter.com/thebohomonk/status/1328401336417718272/photo/1",,"x1265996456600776704 x1195025771368239106 x1195025771368239106 x67342845 x1281511478848376832","COP26_Coalition COP26 COP26 SSE MockCOP26","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/thebohomonk/status/1328401336417718272","Mahii ♻️ #FightClimateInjustice 📣","Blah'osphere","| एकं सत् विप्राः बहुधा वदन्ति |

60% water
             unfazed by slander

| Esoteric〡Sustainable . ..ist

#ChasingCoral         He / Them       @PollutersOut","https://t.co/H4TkOyQ9lk",FALSE,113,112,2,1721,2297,2018-05-10 21:37:08,FALSE,"https://t.co/H4TkOyQ9lk","https://www.instagram.com/the_bohomonk",,"https://pbs.twimg.com/profile_banners/994692838620250113/1525990108","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/994701926510968832/seA7ZIPt_normal.jpg"
